,Title,Link,Lyrics
126,points of authority/99 problems/one step closer,https://www.lyrics.com//lyric/22695077/Linkin+Park/Points+of+Authority-99+Problems-One+Step+Closer,"If you havin' girl problems I feel bad for you son
I got 99 problems, but a bitch ain't one - hit me!

Got 'em Mike

He's got the Rap Patrol on the gat patrol
Foes that wanna make sure his casket's closed
Rap critics that say he's ""Money, Cash, Hoes""
He's from the hood stupid, what type of facts are those?
If you grew up with holes in your zapatos
You'd celebrate the minute you was havin' dough
So f*ck critics, you can kiss the whole asshole
If you don't like the lyrics, you can press fast forward
Got beef with radio if we don't play they show
They don't play our hits, we don't give a shit, so!
All these mags try and use our ass
So advertisers can give 'em more cash for ads, fuckers!
I don't know what you take us as
Or understand the intelligence that Jay-Z has
From, rags to riches, we ain't dumb
We got 99 problems, but a bitch ain't one - hit me!

99 problems, but a bitch ain't one
If you havin' girl problems I feel bad for you son
I got 99 problems, but a bitch ain't one - hit me!

Now the year is ninety-four, in my trunk is raw
In the rear view mirror is the motherfuckin' law
I got two choices y'all, pull over the car or (or?)
Bounce on the Devil, put the pedal to the floor (c'mon!)
And I ain't tryin' to see no highway chase with Jake
Plus I got a few dollars, I can fight the case
So I, pull over to the side of the road
I heard ""Son, do you know why I'm stoppin' you for?""
Cause I'm young and I'm black and my hat's real low
Or do I look like a mind reader sir? I don't know
Am I under arrest or should I guess some mo'?
(Well you was doin' fifty-five in the fifty-four
License and registration and step out of the car
Are you carryin' a weapon on you? I know a lot of you are)
I ain't steppin' out of shit, all my papers legit
(Well do you mind if I look around the car a little bit?)
Well my glove compartment is locked, so is the trunk in the back
And I know my rights, so you gon' need a warrant for that
(Aren't you sharp as a tack!
You some type of lawyer or something?
Somebody important or somethin'?)
Ha, I ain't passed the bar, but I know a little bit
Enough that you won't illegally search my shit
(Well we'll see how smart you are when the canines come)
I got 99 problems, but a bitch ain't one - hit me!

99 problems, but a bitch ain't one
If you havin' girl problems I feel bad for you son
I got 99 problems, but a bitch ain't one - hit me!
99 problems, but a bitch ain't one
If you havin' girl problems I feel bad for you son
I got 99 problems, but a bitch ain't one - hit me!
99 problems, but a bitch ain't one
If you havin' girl problems I feel bad for you son
I got 99 problems, but a bitch ain't one - hit me!

Now once upon a time, not too long ago
A nigga like myself had to strong arm a ho
This is not a ho in the sense of havin' a pussy
But a pussy havin' no God damn sense, try an' push me
I try to ignore him, talk to the Lord
Pray for him, but some fools just love to perform
You know the type, loud as a motorbike
But wouldn't bust a grape in a fruit fight
And only thing that's gon' happen is I'mma get to clappin' and
He and his boys gon' be yappin' to the Captain
And there I go, trapped in the Kit-Kat again
Back through the system with the riff-raff again
Fiends on the floor, scratchin' again
Paparazzis with they cameras, snappin' them
D.A. try to give a nigga shaft again
Half a mill' for bail cause I'm African
All because this fool was harassin' them
Tryin' to play the boy like he's saccharin
But ain't nuttin' sweet bout how I hold my gun
I got 99 problems bein' a bitch ain't one - hit me!

99 problems, but a bitch ain't one
If you havin' girl problems I feel bad for you son
I got 99 problems, but a bitch ain't one - hit me!
99 problems, but a bitch ain't one
If you havin' girl problems I feel bad for you son
I got 99 problems, but a bitch ain't one - hit me!

Shut up when I'm talkin' to you!
Shut up! Shut up! Shut up!
Shut up when I'm talkin' to you!
Shut up! Shut up! Shut up! Shut up!
I'm about to break!

Everything you say to me
(I got 99 problems, but a bitch ain't one - hit me!)
I need a little room to breathe
(I got 99 problems, but a bitch ain't one - hit me!)
Everything you say to me
(I got 99 problems, but a bitch ain't one - hit me!)
I need a little room to breathe
(I got 99 problems)
And I'm about to, break"
127,izzo/in the end,https://www.lyrics.com//lyric/7374234/Linkin+Park/Izzo-In+the+End,"This is fun
Ladies and gentlemen, put our hands together for the astonishing

Welcome ladies and gentlemen to the 8th wonder of the world
The flow o' the century, always timeless, HOV!
Thank you for coming out tonight
You could of been anywhere in the world, but you're here with us
We appreciate that, uh

H to the izz-O, V to the izz-A
For shizzle my nizzle used to dribble down in VA
Was herbing 'em in the home of the terrapins
Got it dirt cheap for them
Plus if they was short with cheese I would work with them
Boy and we got rid of that dirt for them
Wasn't born hustlers I was burping 'em
H to the izz-O, V to the izz-A
For sheezy my neezy keep my arms so freezy
Can't leave rap alone the game needs me
Haters want me clapped and chromed it ain't easy
Cops want to knock me, D.A. want to box me in
But somehow, I beat them charges like Rocky
H to the izz-O, V to the izz-A
Not guilty, he who does not feel me is not real to me
Therefore he doesn't exist
So ****, vamoose son of a *****

H to the izz-O, V to the izz-A
For shizzle my nizzle used to dribble down in VA
H to the izz-O, V to the izz-A
That's the anthem get your damn hands up
H to the izz-O, V to the izz-A
Not guilty y'all gotta feel me
H to the izz-O, V to the izz-A (Check it out)
Yo, It starts with one thing

I don't know why
It doesn't even matter how hard you try
Keep that in mind I designed this rhyme
To explain in due time
All I know
Time is a valuable thing
Watch it fly by as the pendulum swings
Watch it count down to the end of the day
The clock ticks life away
It's so unreal
didn't look out below
Watch the time go right out the window
Trying to hold on and didn't even know
I wasted it all just to watch you go
I kept everything inside and even though I tried it all fell apart
What it meant to me will eventually be a memory of a time when
I tried so

H to the izz-O, V to the izz-A
LP, Jay-Z, Help me out
We'll have a good old time out there
It starts with
H to the izz-O, V to the izz-A
LP, Jay-Z, Help me out
We'll have a good old time out there
It starts with
H to the izz-O, V to the izz-A
LP, Jay-Z, Help me out
Yeah, yeah, yes it's here lady's and gentleman"
128,session,https://www.lyrics.com//lyric/7176686/Linkin+Park/Session,
129,it's goin' down,https://www.lyrics.com//lyric/37656761/Linkin+Park/It%27s+Goin%27+Down,"Watch them flee, watch them flee
Wa-wa-watch them flee, hip-hop heads
""And you do it like this""

(It's goin' down) it's goin' down
(It's goin' down) it's goin' down
(It's goin' down) it's goin' down
(It's goin' down) 

It's goin' down
The rhythm projects 'round the next sound
Reflects the complex hybrid dialect now
Detect the mesh of many elements compressed down
The meltin' pot of a super-futuresque style
The combination of a vocal caress
With lungs that gasp for breath from emotional stress
With special effects and a distorted collage
Carefully lodged between beats of rhythmic barrage

It's goin' down
A logical progression on the timeline
The separation narrowed down to a fine line
To blur the edges so they blend together properly
Take you on an audible odyssey, now 

It's goin' down
A logical progression on the timeline
The separation narrowed down to a fine line
To blur the edges so they blend together properly
Take you on an audible odyssey, now 

It's goin' down, put it out for the world to see
LP and X-Men to the 10th degree
(It's goin' down) nobody in the world is safe
When we melt down the wax in your record crate

(It's goin' down) put it out for the world to see
LP and X-Men to the 10th degree
(It's goin' down) nobody in the world is safe
When we melt down the wax in your record crate

(It's goin' down)
""Put it on""
""I said it goes like this"" 
""And you do it like this"" 
It's goin' down

Once again it is
Composed sentences all together venomous
The four elements of natural force
Projected daily through the sound of the source
Everybody on board as we blend the sword with the pen
The mightiest of weapons swingin' right from the chin
The elevate of mental states long gone with the wind
To defend men for shoddy imitation pretends
It's goin' down
Style assimilation, readily
Trekkin' through the weaponry of a pure pedigree
Cleverly seein' through whatever is ahead of me
Whatever the weather be, we're advancin' steadily
It's goin' down to sub-terrestrial hot
I rhyme regiment that's callin' the shots
Execution of collaborative plots
Ready to bring the separation of style to a stop

It's goin' down
A logical progression on the timeline
The separation narrowed down to a fine line
To blur the edges so they blend together properly
Take you on an audible odyssey, now 

It's goin' down, put it out for the world to see
LP and X-Men to the 10th degree
(It's goin' down) nobody in the world is safe
When we melt down the wax in your record crate

(It's goin' down) put it out for the world to see
LP and X-Men to the 10th degree
(It's goin' down) nobody in the world is safe
When we melt down the wax in your record crate

""X-men 'bout to blast off world wide"" 
""X-men 'bout to blast off world wide"" 
""And you do it like this""
""'Bout to blast off world wide"" 

It's goin' down, put it out for the world to see
LP and X-Men to the 10th degree
(It's goin' down) nobody in the world is safe
When we melt down the wax in your record crate

(It's goin' down) put it out for the world to see
LP and X-Men to the 10th degree
(It's goin' down) nobody in the world is safe
When we melt down the wax in your record crate

(It's goin' down) it's goin' down
(It's goin' down) it's goin' down
(It's goin' down) it's goin' down
(It's goin' down) 

(It's goin' down) 
""Put it on, and it goes like this""
(It's goin' down) 
""And you do it like this""
(It's goin' down) 
""So put it on, and it goes like this""
(It's goin' down) 
""And you do it like this""
""Like this""
""Like this""
""Like this""
""Like this""
""Like this""
""Like this""
""Like this"""
130,my december,https://www.lyrics.com//lyric/6338150/Linkin+Park/My+December,"This is my December
This is my time of the year
This is my December
This is all so clear
This is my December
This is my snow-covered home
This is my December
This is me alone

(And I) just wish that I didn't feel
Like there was something I missed
(And I) take back all the things I said
To make you feel like that
(And I) just wish that I didn't feel
Like there was something I missed
(And I) take back all the things that I said to you

And I'd give it all away
Just to have somewhere to go to
Give it all away
To have someone to come home to

This is my December
These are my snow-covered dreams
This is me pretending
This is all I need

(And I) just wish that I didn't feel
Like there was something I missed
(And I) take back all the things I said
To make you feel like that
(And I) just wish that I didn't feel
Like there was something I missed
(And I) take back all the things I said to you

And I'd give it all away
Just to have somewhere to go to
Give it all away
To have someone to come home to

This is my December
This is my time of the year
This is my December
This is all so clear

Give it all away
Just to have somewhere to go to
Give it all away
To have someone to come home to
Give it all away
Just to have somewhere to go to
Give it all away
To have someone to come home to"
131,high voltage,https://www.lyrics.com//lyric/37649831/Linkin+Park/High+Voltage,"Just do somethin' to tell you who I am, ya know?

Yeah
(High voltage, you can't shake the shock
Because nobody wants it to stop, check it out)

It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out

I've been digging into crates ever since I was living in space
Before the rat race, before monkeys had human traits
Mastered numerology and Big Bang theology
Performed lobotomies with telekinetic psychology

Invented the mic so I could start blessing it
And chin-checking kids to make my point like an impressionist
Many men have tried to shake us
But I twist mic cords to double helixes
And show them what I'm made of

I buckle knees like leg braces
Cast the spell of instrumental-ness on all of the MCs that hate us
So try on (try it), leave you without a shoulder to cry on
From now to infinity let icons be bygones

I firebomb, ghostly notes haunt this
I tried threats, but moved on to a promise
I stomp shit, with or without an accomplice (Mixed Media)
The stamp of approval is on this

It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out

(Akira) I put a kink in the backbones of clones
With microphones, never satisfy my rhyme jones
Spraying bright day over what you might say
Blood type Krylon, Technicolor type A

On highways, bright with road rage
I'm patient to win the cage and the tin to bounce all around
In surround sound, devouring the scene
Subliminal gangrene paintings overall the same thing

Sing-song karaoke copy madness
Break bones verbally with sticks-and-stone tactics
Fourth dimension, combat convention
Write rhymes at ease while the track stands at attention ('tention)

Meant to put you away with the pencil, pistol, official
Sixteen-line, rhyme missile
While you risk your all, I pick out all your flaws
Spin rah blah blah blah, you can say you saw

It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out

It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out
It's high voltage, you can't shake the shock
Because nobody wants it to stop, check it out

This production (this production)
Has been brought to you courtesy of (has been brought to you courtesy of)
Mixed Media (Mixed Media)
Akira (Akira)
Mr. Hahn (Mr. Hahn)
And (and)
Hybrid Theory (Hybrid Theory)"
132,pts. of athrty,https://www.lyrics.com//lyric/5955902/Linkin+Park/Pts.+of+Athrty,"Yo, yo
Forfeit the game, before somebody takes you out of the frame
Put your name to shame, cover up your face
You can't run the race, the pace is too fast, you just won't last
Won't last, won't last, won't last, won't last, 
Won't last, won't last, won't last, won't last, won't last, won't last, won't last, 
Won't last, won't last

You love the way, I look at you
While taking pleasure in the awful things you put me through
You take away if I give in
My life, my pride, is broken

You like to think you're never wrong
(You like to think you're never wrong)
You have to act like you're someone
(You have to act like you're someone)
You want someone to hurt like you
(You want someone to hurt like you)
You want to share what you've been through
(You live what you've learned)
Learned, learned, learned, learned, learned

You love the things, I say I'll do
The way I hurt myself again, just to get back at you
You take away, when I give in
My life, my pride, is broken

You like to think you're never wrong
(You like to think you're never wrong)
You have to act like you're someone
(You have to act like you're someone)
You want someone to hurt like you
(You want someone to hurt like you)
You wanna' share what you've been through
(You live what you've learned)

Yo, yo
Forfeit the game, before somebody takes you out of the frame
Put your name to shame, cover up your face
You can't run the race, the pace is too fast, you just won't last
Forfeit the game, before somebody takes you out of the frame
Put your name to shame, cover up your face
You can't run the race, the pace is too fast, you just won't last
Won't last, won't last, won't last, won't last, won't last, 
Won't last, won't last, won't last, won't last, won't last, 
Won't last, won't last

You like to think you're never wrong
(You like to think you're never wrong)
You have to act like you're someone
(You have to act like you're someone)
You want someone to hurt like you
(You want someone to hurt like you)
You want to share what you've been through
You like to think you're never wrong
(You like to think you're never wrong)
You have to act like you're someone
(You have to act like you're someone)
You want someone to hurt like you
(You want someone to hurt like you)
You want to share what you've been through
(You live what you've learned)

Oh, oh"
133,opening,https://www.lyrics.com//lyric/10281869/Linkin+Park/Opening,
134,place for my head,https://www.lyrics.com//lyric/5495420/Linkin+Park/Place+for+My+Head,"I watch how the moon
Sits in the sky in the dark night
Shining with the light from the sun
And the sun doesn't give light to the moon assuming
The moon's going to owe it one
It makes me think of how you act to me
You do
Favors then rapidly, you just
Turn around and start asking me about
Things you want back from me
I'm sick of the tension, sick of the hunger
Sick of you acting like I owe you this
Find another place to feed your greed
While I find a place to rest
I want to be in another place
I hate when you say you don't understand
(You'll see it's not meant to be)
I want to be in the energy, not with the enemy
A place for my head

Maybe someday I'll be just like you and
Step on people like you do and
Run away all the people I thought I knew
I remember back then who you were
You used to be calm, used to be strong
Used to be generous but you should've known
That you'd
Wear out your welcome now you see
How quiet it is all alone
I'm so
Sick of the tension, sick of the hunger
Sick of you acting like I owe you this
Find another place to feed your greed
While I find a place to rest
I'm so
Sick of the tension, sick of the hunger
Sick of you acting like I owe you this
Find another place to feed your greed
While I find a place to rest

I want to be in another place
I hate when you say you don't understand
(You'll see it's not meant to be)
I want to be in the energy, not with the enemy
A place for my head

You try to take the best of me
Go away
You try to take the best of me
Go away
You try to take the best of me
Go away
You try to take the best of me
Go away
You try to take the best of me
Go away
You try to take the best of me
Go away
You try to take the best of me
Go away
You try to take the best of me
Go away

I want to be in another place
I hate when you say you don't understand
(You'll see it's not meant to be)
I want to be in the energy, not with the enemy
A place for my head

Stay away

I'm so sick of the tension, sick of the hunger (stay)
Sick of you acting like I owe you this
Find another place to feed your greed (a-)
While I find a place to rest

I'm so sick of the tension, sick of the hunger (-way)
Sick of you acting like I owe you this
Find another place, to feed your greed (stay away from me)
While I find a place to rest"
135,not alone,https://www.lyrics.com//lyric/28838643/Linkin+Park/Not+Alone,"I break down, fear is sinking in
The cold comes, racing through my skin
Searching for a way to get to you
Through the storm you
Go, giving up your home
Go, leaving all you've known
You are not alone

With arms up, stretched into the sky
With eyes like, echoes in the night
Hiding from the hell that you've been through
Silent one, you
Go, giving up your home
Go, leaving all you've known

You go, giving up your home
Go, leaving all you've known
You are not alone

You go, giving up your home
Go, leaving all you've known

You go, giving up your home
Go, you are not alone
You are not alone

You are not alone"
136,and one,https://www.lyrics.com//lyric/31665690/Linkin+Park/And+One,"Where should I start
Disjointed heart
I've got no commitment to my own flesh and blood
Left all alone
Far from my home
No one to hear me, to heal my ill heart

I keep it locked up inside

I cannot express to the point I've regressed
If anger's a gift, then I guess I've been blessed

I keep it locked up inside
Keep my distance from your lies

It's too late to love me now
You have never shown me
It's too late to love me now
You don't even know me

Breaking a part of my heart to find release
Taking you out of my blood to bring me peace
Breaking a part of my heart to find release
Taking you out of my blood to bring me peace

Breaking a part of my heart to find release (break)
Taking you out of my blood to bring me peace (me)
Breaking a part of my heart to find release (too)
Taking you out of my blood to bring me peace

Keep it locked up inside
Keep my distance from your lies

Breaking a part of my heart to find release (break)
Taking you out of my blood to bring me peace (me)
Breaking a part of my heart to find release (too)
Taking you out of my blood to bring me peace
Breaking a part of my heart to find release
Taking you out of my blood to bring me peace
Breaking a part of my heart to find release
Taking you out of my blood to bring me peace

Keep my distance
Keep my distance
Keep my distance
Keep my distance

Spit drips from the jaw of the witless witness
Cryptic colloquialisms shift your mid rift
Dog-paddle through a bog of shadows and smog
With my thought catalog, analog, rap battle log
Keep my distance, and fear resistance, hurt by persistence
The twisted web of tangled lies strangles my hope to waste and numbs the taste
And I'm forced to face these hate crimes 
Against the state of being, feeling the weightlessness
Press me to the ceiling, reeling around rooms, riding a bubble of sound
Tuned to the frequency making your chest shake with every boom
Involuntary muscle contraction
Ignoring your neck's breaking, musical gas fume euphoria
The sound pounds to make the dead flush
To hand you a head rush with read rhymes and said stuff"
137,part of me,https://www.lyrics.com//lyric/31665693/Linkin+Park/Part+of+Me,"Part of me won't go away
Every day, reminded how much I hate it
Weighted against the consequences
Can't live without it, so it's senseless
Wanna cut it out of my soul
And just live with a gaping hole
Take control of my life
And wash out all the burnt taste
I made the problems in the first place
Hang my head low 'cause it's part of me
You hardly see right next to the heart of me
Hurting me, the wounds soon scar
New cuts cover where the old ones are
And now I'm sick of this
I can't stand the sandpaper thoughts
That grate on my sanity
I'd rather not even be 
Than the man that's staring in the mirror through me

Cut myself free willingly
Stop just what's killing me
Cut myself free willingly
Stop just what's killing me
Cut myself free willingly
Stop just what's killing me
Cut myself free willingly
Stop just what's killing me

I feel it every day
I feel I'm in my way
I feel it swell up inside, swell up inside
Swallowing me

Freedom can be frightening if you've never felt it
Once it's been dealt with you feel like
You've been touched by something angelic
And then melted down into a pool of peace
Cease to be the animal you used to be
Remove the broken parts you know were wrong
And feel the calm when the problem's all gone
And then you start to see
Another piece of yourself that you can't let be
Memories of the last fight to free yourself
Taken to the depths of the bottom of the well
And now you know that you can choose to lose
The part in your heart where your insides bruised
You can live if you're willing to
Put a stop to just what's killing you

Cut myself free willingly
Stop just what's killing me
Cut myself free willingly
Stop just what's killing me
Cut myself free willingly
Stop just what's killing me
Cut myself free willingly
Stop just what's killing me

I feel it every day
I feel I'm in my way
I feel the swell up inside, swell up inside
Swallowing me

Alive in me, inside of me
A part of me screams as I wait silently
Alive in me, inside of me
A part of me screams as I wait silently

This part of me won't go away (alive in me, inside of me)
(A part of me screams as I wait silently)
Part of me won't go away (alive in me, inside of me)
(A part of me screams as I wait silently)

Mmm, mmm, yeah

Everywhere I look around
I see how everything ought to be
Every time I see myself
There's always something wrong with me

Everywhere I look around
I see how everything ought to be
Every time I see myself
There's always something wrong with me

I feel it every day
I feel I made my way
I feel it swell up inside, swell up inside
Swallowing me

I feel it every day
I feel I'm in my way
I feel it swell up inside, swell up inside
Swallowing me

I feel it swell up inside, swell up inside
Swallowing me
I feel it swell up inside, swell up inside
Swallowing me"
138,step up,https://www.lyrics.com//lyric/6338149/Linkin+Park/Step+Up,"Yo (yo) 

Watch as the room rocks mentally moonwalk
Mixed Media slang, banging in your boom box
Verbal violence, lyrical stylist
In a time when rock hip hop rhymes are childish

You can't tempt me with rhymes that are empty
Rapping to a beat doesn't make you an MC
With your lack of skill and facility, you're killin' me
And a DJ in the group just for credibility

I heard that some of you are gettin' help with your rhymes
You're not an MC if someone else writes your lines
Rapping over rock doesn't make you a pioneer
'Cause rock and hip hop have collaborated for years

But now they're getting randomly mixed and matched up
All after a fast buck and all the tracks suck
So how does it stack up? None of it's real
You want to be an MC, you've got to study the skill

Who can rock a rhyme like this?
Bring it to you every time like this?
Who can rock a rhyme like this?
Step, step up, step, step up

So you pick up a pen and write yourself a new identity
But mentally you don't have the hip hop energy
With a tendency to make up stories
Sounding like the only hip hop you've heard is top forty (top forty)

And your record company is completely missing it
All the kids are dissing it for not being legitimate
So in a battle, you can't hack it, react with whack shit
And get smacked with verbal backflips

Get your ass kicked by fabulous battle catalysts
It's taken decades for MCs to establish this
You're new to hip hop and welcome if you're serious
But not on the mic leave that to the experienced

(Using the waves of sound the true master)
(Paralyzes his opponents, leaving him vulnerable to attack)

Who can rock a rhyme like this?
Bring it to you every time like this?
Who can rock a rhyme like this?
Step, step up, step, step up

Who can rock a rhyme like this?
Bring it to you every time like this?
Who can rock a rhyme like this?
Step, step up, step, step up, step up

(After years of painstaking research)
(By the world's leading sound scientists)
(We here at the sound institute have invented)
(A reliable audio weapons system)
(Actual movement of musical sound)
(In space used to carefully attack and neutralize)
(The cellular structure of the human body)
(And the question must be asked)

Who can rock a rhyme like this?
Bring it to you every time like this?
Who can rock a rhyme like this?
Step, step up, step, step up

Who can rock a rhyme like this?
Bring it to you every time like this?
Who can rock a rhyme like this?
Step, step up, step, step up, step up

(Mixed Media) 
(Mixed Media)
(Mixed Media)
(Step up to the microphone)
(And you do it like this)
(And you do it like this)
(Step up to the microphone)
(Mixed Media)
(And you do it like this)
(Mixed Media)
(Step up to the microphone)
(And you do it like this)
(Mixed Media)
(Step up to the microphone)
(And you do it like this)"
139,she couldn't,https://www.lyrics.com//lyric/37428305/Linkin+Park/She+Couldn%27t,"Won't be long 'til everybody knows

I've seen her smiling
The sunlight shining on her now
She couldn't stay here
She knows you won't let her down

You know she couldn't stay here with you
You know she had to go
Even though she couldn't stay here with you
You know you're not alone

No matter what you think you did wrong
(Won't be long 'til everybody knows)
She knew she had to go all along
(Won't be long 'til everybody knows)

No matter what you think you did wrong
(Won't be long 'til everybody knows)
She knew she had to go all along
(Won't be long 'til everybody knows)

I've seen her shining
The sunlight's crying for her now
She wouldn't stay here
She knows you won't let her down

You know she couldn't stay here with you
You know she had to go
Even though she couldn't stay here with you
You know you're not alone

No matter what you think you did wrong
(Won't be long 'til everybody knows)
She knew she had to go all along
(Won't be long 'til everybody knows)

No matter what you think you did wrong
(Won't be long 'til everybody knows)
She knew she had to go all along
(Won't be long 'til everybody knows)

(Won't be long 'til everybody knows)
(Won't be long 'til everybody knows)
(Won't be long 'til everybody knows)
(Won't be long 'til everybody knows)

No matter what you think you did wrong
(Won't be long 'til everybody knows)
She knew she had to go all along
(Won't be long 'til everybody knows)

No matter what you think you did wrong
(Won't be long 'til everybody knows)
She knew she had to go all along
(Won't be long 'til everybody knows)

No matter what you think you did wrong
(You know she couldn't stay here with you)
She knew she had to go all along
(You know she had to go)

No matter what you think you did wrong
(You know she couldn't stay here with you)
She knew she had to go all along
(You know she had to go)

No matter what you think you did wrong
(You know she couldn't stay here with you)
She knew she had to go all along
(You know she had to go)

No matter what you think you did wrong
(You know she couldn't stay here with you)
She knew she had to go all along
(You know she had to go)

No matter what you think you did wrong
(You know she couldn't stay here with you)
She knew she had to go all along
(You know she had to go)

No matter what you think you did wrong
(You know she couldn't stay here with you)
She knew she had to go all along
(You know she had to go)"
140,pictureboard,https://www.lyrics.com//lyric/37523371/Linkin+Park/Pictureboard,"I will be myself
Until it's time
For me to fly

And I will walk away
From this message on my board
I will walk away, yeah

You must be yourself
Until it's time
For us to fly

And I will walk away
From this message on my board
I will walk away, yeah

Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
Calling from all sides, they surround all around
You can't see a thing, but you can hear the sounds (I will walk away)
Falling from the sky, upside-down
To the beat of heart as your whole head pounds (I will walk away)
Calling from all sides, they surround all around
You can't see a thing, but you can hear the sounds (I will walk away)
Falling from the sky, upside-down
To the beat of heart as your whole head pounds

I will be myself, yeah
And I will walk away
From this message on my board
I will walk away, yeah

The night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
The night in the corner at the back of the hall
Is where we sit all alone and listen to the rainfall
Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
The night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall
Night in the corner at the back of the hall
Where we sit all alone and listen to the rainfall"
141,could have been,https://www.lyrics.com//lyric/37523373/Linkin+Park/Could+Have+Been,"Alone again, you go away

What do you mean that you don't know?
It's obvious you think you do
You think it's best to choose loneliness
Afraid of what's right in front of you

Go

What can I do when you turn away
Except close the door
And figure out how I'm gonna try again
Play it through to be with you
But alone again it's how it's gonna end

Go (you go)

Making my move so carefully (alone)
Feel it when you stare at me (again)
Making my move so carefully
Feel it when you stare at me
Making my move so carefully (you go)
Feel it when you stare at me
Making my move so carefully (away)
Feel it when you stare at me

We could have been so wrong
Guess you'll never find out
But I guess you'll never find out

I can't do anything but say
It won't be the same as yesterday
You say you're afraid to be with me
And I just pray you let the fear go away

Go

And I can't see you as a friend
So now I know how this has got to end
Make it so nobody wins
Ending this before it begins

Go (you go)

Making my move so carefully (alone)
Feel it when you stare at me (again)
Making my move so carefully
Feel it when you stare at me
Making my move so carefully (you go)
Feel it when you stare at me
Making my move so carefully (away)
Feel it when you stare at me

We could have been so wrong
But I guess you'll never find out
But I guess you'll never find out

But I guess you'll never find out
But I guess you'll never find out

Alone again, you go away

We could have been so wrong
We could have been so wrong

But I guess you'll never find out (we) 
But I guess you'll never find out (could have)
But I guess you'll never find out (been)
But I guess you'll never find out (so wrong)
But I guess you'll never find out
But I guess you'll never find out
But I guess you'll never find out
But I guess you'll never find out

But I guess you'll never find out (we) 
But I guess you'll never find out (could have)
But I guess you'll never find out (been)
But I guess you'll never find out (so wrong)
But I know you'll never find out
But I know you'll never find out
But I know you'll never find out
But I know you'll never find out"
142,a  light that never comes,https://www.lyrics.com//lyric/30163261/Linkin+Park/A++Light+That+Never+Comes,"Nah, you don't know me
Lightning above and a fire below me
You cannot catch me, cannot hold me
You cannot stop, much less control me
When it rains, it pours, when the floodgates open brace your shores
That pressure don't care when it breaks your doors
Say it's all you can take, better take some more

(Oh)
'Cause I know what it's like to test fate
Had my shoulders pressed with that weight
Stood up strong in spite of that hate

(Oh)
Night gets darkest right before dawn
What don't kill you makes you more strong
And I been waiting for it so long

The nights go on
Waiting for a light that never comes
I chase the sun
Waiting for a light that never comes

Oh
Oh
Oh
Waiting for a light that never comes

When I was young, they told me, they said
Make your bed, you lie in that bed
A king can only reign 'til instead
There comes that day it's ""off with his head""

(Oh)
The night gets darkest right before dawn
What don't kill you makes you more strong
You'll have my mercy then when you're gone

The nights go on
Waiting for a light that never comes
I chase the sun
Waiting for a light that never comes

Oh
Oh
Oh
Waiting for a light that never comes

And I told them, nah, you don't know me
Lightning above and a fire below me
You cannot catch me, cannot hold me
You cannot stop, much less control me
When it rains, it pours
When the floodgates open, brace your shores
That pressure don't care, it breaks your doors
Say it's all you can take, better take some more

Oh
Oh
Oh
Waiting for a light that never comes

The nights go on
Waiting for a light that never comes
I chase the sun
Waiting for a light that never comes

Oh
Oh
Oh
Waiting for a light that never comes"
